id,name,population
46200_AM,"Pobla del Duc, la agregacion de municipios",6297
46202,"Pobla de Vallbona, la",25275
46203_AM,"Pobla Llarga, la agregacion de municipios",6091
46204,"Puig de Santa Maria, el",8737
46205,Puçol,19975
46207,Rafelbunyol,9351
46211,"Real de Gandia, el",2551
46212_AM,Real agregacion de municipios,3814
46213,Requena,20235
46214_AM,Riba-roja de Túria agregacion de municipios,24826
46216,Rocafort,7445
46217_AM,Rotglà i Corberàagregacion de municipios,3968
46218_AM,Ròtova agregacion de municipios,4489
46220,Sagunto/Sagunt,67043
46223,Sedaví,10344
46228,Serra,3326
46229_AM,Siete Aguas agregacion de municipios,4029
46230,Silla,19211
46231_AM,Simat de la Valldigna agregacion de municipios,4828
46233,Sollana,4911
46235,Sueca,27617
46237,Tavernes Blanques,9205
46238,Tavernes de la Valldigna,17162
46244,Torrent,84025
46248,Turís,6910
46249,Utiel,11478
46250,València,789744
46251_AM,Vallada agregacion de municipios,4241
46255_AM,Vilallonga/Villalonga agregacion de municipios,6225
46256,Vilamarxant,10097
46257,Castelló,6996
46258,Villar del Arzobispo,3578
46260,Vinalesa,3451
46261_AM,Yátova agregacion de municipios,5045
46903,San Antonio de Benagéber,9501
47004_AM,Alaejos agregacion de municipios,5675
47007_AM,Aldeamayor de San Martín agregacion de municipios,8172
47010,Arroyo de la Encomienda,20716
47023_AM,Boecillo agregacion de municipios,6379
47027,Cabezón de Pisuerga,3747
47030_AM,Campaspero agregacion de municipios,4952
47050,Cigales,5299
47052,Cistérniga,9109
47066_AM,Fuensaldaña agregacion de municipios,2638
47071_AM,Geria agregacion de municipios,5758
47075,Íscar,6298
47076,Laguna de Duero,22633
47085,Medina del Campo,20271
47086_AM,Medina de Rioseco agregacion de municipios,5461
47090,Mojados,3311
47101_AM,Nava del Rey agregacion de municipios,5300
47104_AM,Olmedo agregacion de municipios,5474
47112_AM,Pedrajas de San Esteban agregacion de municipios,5106
47114,Peñafiel,5068
47129_AM,Quintanilla de Onésimo agregacion de municipios,4881
47133,Renedo de Esgueva,3875
47139_AM,Rueda agregacion de municipios,5054
47155,Santovenia de Pisuerga,4604
47161,Simancas,5315
47165,Tordesillas,8762
47173_AM,Traspinedo agregacion de municipios,5703
47175,Tudela de Duero,8648
47182_AM,Valdestillas agregacion de municipios,4223
47186,Valladolid,297775
47197_AM,Villabrágima agregacion de municipios,5097
47214_AM,Villalón de Campos agregacion de municipios,4980
47217,Villanubla,2828
47231,Zaratán,6249
48001_AM,Abadiño agregacion de municipios,8984
48002,Abanto y Ciérvana-Abanto Zierbena,9436
48003,Amorebieta-Etxano,19576
48011,Arrigorriaga,12140
48012_AM,Bakio agregacion de municipios,5064
48013,Barakaldo,100907
48015,Basauri,40535
48016,Berango,7271
48017,Bermeo,16784
48018_AM,Berriatua agregacion de municipios,4260
48019_AM,Berriz agregacion de municipios,4866
48020,Bilbao,346405
48022_AM,Karrantza Harana/Valle de Carranza agregacion de municipios,4248
48026_AM,Dima agregacion de municipios,7414
48027,Durango,29935
48029,Etxebarri,11664
48032,Elorrio,7383
48034,Ermua,15791
48036,Galdakao,29404
48038_AM,Gamiz-Fika agregacion de municipios,4156
48040_AM,Gatika agregacion de municipios,2911
48043,Gorliz,6022
48044,Getxo,77139
48045,Güeñes,6699
48046,Gernika-Lumo,17093
48054,Leioa,32188
48055_AM,Lemoa agregacion de municipios,4565
48057,Lekeitio,7271
48060_AM,Markina-Xemein agregacion de municipios,5862
48065_AM,Ugao-Miraballes agregacion de municipios,5263
48068_AM,Mundaka agregacion de municipios,6049
48069,Mungia,17701
48071_AM,Muskiz agregacion de municipios,8954
48073,Ondarroa,8326
48074,Urduña/Orduña,4199
48075,Orozko,2658
48077_AM,Plentzia agregacion de municipios,5968
48078,Portugalete,45285
48080,Valle de Trápaga-Trapagaran,11911
48081_AM,Lezama agregacion de municipios,4535
48082,Santurtzi,46085
48083,Ortuella,8379
48084,Sestao,27342
48085,Sopela,14276
48086_AM,Sopuerta agregacion de municipios,3480
48089,Urduliz,5034
48090,Balmaseda,7651
48094,Igorre,4314
48095_AM,Zaldibar agregacion de municipios,4621
48096,Zalla,8416
48097_AM,Zaratamo agregacion de municipios,2735
48901,Derio,6780
48902,Erandio,24489
48904_AM,Sondika agregacion de municipios,6918
48905,Zamudio,3277
48906_AM,Forua agregacion de municipios,3877
48910_AM,Iurreta agregacion de municipios,5171
48912_AM,Alonsotegi agregacion de municipios,4667
49003_AM,Alcañices agregacion de municipios,4945
49021,Benavente,17523
49054_AM,Corrales del Vino agregacion de municipios,5885
49065_AM,Fermoselle agregacion de municipios,4819
49081_AM,Fuentesaúco agregacion de municipios,4976
49122_AM,Monfarracinos agregacion de municipios,5980
49127,Morales del Vino,3030
49151_AM,"Perdigón, El agregacion de municipios",5882
49166_AM,Puebla de Sanabria agregacion de municipios,5119
49178_AM,Roales agregacion de municipios,6186
49187_AM,San Cristóbal de Entreviñas agregacion de municipios,4868
49193_AM,San Pedro de Ceque agregacion de municipios,4857
49200_AM,Santa Cristina de la Polvorosa agregacion de municipios,4871
49206_AM,Santibáñez de Vidriales agregacion de municipios,5009
49214_AM,Tábara agregacion de municipios,4758
49219_AM,Toro agregacion de municipios,8863
49250_AM,Villalpando agregacion de municipios,4757
49261_AM,Villaralbo agregacion de municipios,6100
49275,Zamora,60297
50008_AM,Alagón agregacion de municipios,8581
50017_AM,Alfajarín agregacion de municipios,2752
50018_AM,Alfamén agregacion de municipios,5085
50025,"Almunia de Doña Godina, La",7983
50034_AM,Ariza agregacion de municipios,4873
50038_AM,Ateca agregacion de municipios,4897
50055_AM,Borja agregacion de municipios,5366
50057_AM,Brea de Aragón agregacion de municipios,2921
50062_AM,"Burgo de Ebro, El agregacion de municipios",4712
50066,Cadrete,4334
50067,Calatayud,19870
50068_AM,Calatorao agregacion de municipios,3486
50073_AM,Cariñena agregacion de municipios,5276
50074,Caspe,10183
50089,Cuarte de Huerva,13773
50094_AM,Daroca agregacion de municipios,5457
50095_AM,Ejea de los Caballeros agregacion de municipios,17948
50099,Épila,4368
50115,Fuentes de Ebro,4600
50118,Gallur,2555
50126,Illueca,2778
50130_AM,Jarque de Moncayo agregacion de municipios,3613
50150_AM,Lumpiaque agregacion de municipios,4125
50153_AM,Magallón agregacion de municipios,3547
50159_AM,Maluenda agregacion de municipios,4616
50160,Mallén,2977
50163_AM,María de Huerva agregacion de municipios,6244
50165_AM,Mequinenza agregacion de municipios,6830
50181_AM,Muel agregacion de municipios,5245
50182,"Muela, La",6125
50204_AM,Pedrola agregacion de municipios,5543
50208_AM,Pina de Ebro agregacion de municipios,5552
50209_AM,Pinseque agregacion de municipios,6466
50219,"Puebla de Alfindén, La",6446
50222_AM,Quinto agregacion de municipios,5391
50223_AM,Remolinos agregacion de municipios,3351
50225_AM,Ricla agregacion de municipios,4262
50230_AM,Sádaba agregacion de municipios,6753
50235_AM,San Mateo de Gállego agregacion de municipios,5114
50240_AM,Sástago agregacion de municipios,4655
50251_AM,Tarazona agregacion de municipios,11781
50252,Tauste,6777
50272,Utebo,18856
50288,Villanueva de Gállego,4725
50297,Zaragoza,675301
50298,Zuera,8591
50903,Villamayor de Gállego,2768
51001,Ceuta,83517
52001,Melilla,86261
34172653056,"Mancomunidad de Nalda, Sorzano y Viguera",
34153153078,Bardenas Reales,
34022253049,Comunero de Ansó y Hecho,
34024453076,Comunidad de la Pardina del Mercadal,
34024453077,El Franco,
34063953072,Comunidad de Campoo y Cabuérniga,
34070953004,Comunidad de Arauzo de Miel y Huerta del Rey,
34070953005,Comunidad de Los Ausines y Revilla del Campo,
34070953006,Comunidad de Barbadillo de Herreros y Vallejimeno (E.L.M.),
34070953007,"Comunidad de 09076, 09290, 09578, 09606 y 09822",
34070953008,"Comunidad de 09076, 09290, 09578 y 09822",
34070953009,Cabeza Alta,
34070953010,"Comunidad de 09076, 09150 y 09578",
34070953011,"Comunidad de 09076, 09498 y 09578",
34070953012,"Comunidad de 09076, 09578, 09606 y 09822",
34070953013,Comunidad de Barbadillo del Pez y Jaramillo de la Fuente,
34070953014,Comunidad de Barbadillo del Pez y Riocavado de la Sierra,
34070953015,Comunidad de Bascuñana y Viloria de Rioja,
34070953016,Monte Revenga,
34070953018,Comunidad de Canicosa de la Sierra y Casarejos,
34070953020,Comunidad de Fuente Carazo,
34070953021,"Ledanía de 09162, 09290, 09412 y 09606",
34070953022,Dehesa de San Felices,
34070953023,Comunidad de Cilleruelo de Arriba y Pineda Trasmonte,
34070953024,"Comunidad de Covarrubias, Quintanilla del Coco y Retuerta",
34070953026,Comunidad de Gete y Hacinas,
34070953027,Ledanía de Hacinas y Salas de los Infantes,
34070953028,"Ledanía de Hacinas, Salas de los Infantes y Villanueva de Carazo",
34070953029,"Comunidad de 09314, 09374, 09356 y 09126",
34070953031,Valle de las Venadas,
34070953032,"Comunidad de Palacios de la Sierra, Vilviestre del Pinar y San Leonardo de Yagüe",
34070953033,Comunidad de Quintanaortuño y Merindad de Río Ubierna,
34070953034,Comunidad de Quintanar de la Sierra y Vilviestre del Pinar,
34070953035,Comunidad de Revilla del Campo y Torrelara,
34070953036,"Ledanía de Castrillo de la Reina, Hacinas y Salas de los Infantes",
34070953039,Comunidad de Tardajos y Las Quintanillas,
34070953040,Comunidad de Tardajos y Rabé de las Calzadas,
34070953041,Comunidad de Tinieblas de la Sierra y San Millán de Lara,
34070953042,Comunidad de Vilviestre del Pinar y Palacios de la Sierra,
34070953043,Comunidad de Villoruebo y Torrelara,
34070953044,Comunidad de Vizcaínos y Jaramillo de la Fuente,
34070953045,Comunidad de Quintanilla del Agua y Tordueles y Puentedura,
34070953046,"Comunidad de Merindad de Río Ubierna, Quintanilla Vivar y Sotragero",
34070953073,Monte de la Mata,
34072453051,Comunidad de Castrotierra de la Valduerna,
34072453052,Foncabada,
34074053074,Comunidad de Sepúlveda y Riaza,
34074253075,San Bartolomé,
34081953047,Aldovera,
