date,hour,activity_origin,activity_destination,income,age,gender,n_trips,trips_total_length_km,origin_name,destination_name
2025-06-02,5,home,work_or_study,>15,0-25,male,5433.0,74453.0,Madrid,Cobeña
2025-06-02,5,home,work_or_study,>15,45-65,male,5089.0,91427.0,Madrid,Cobeña
2025-06-02,5,other_non_frequent,work_or_study,>15,65-100,male,2934.0,66467.0,Madrid,Cobeña
2025-06-02,5,other_non_frequent,other_non_frequent,10-15,25-45,male,2806.0,101260.0,Madrid,Colmenar de Oreja
2025-06-02,5,home,other_frequent,10-15,65-100,female,4715.0,138896.0,Madrid,Colmenarejo
2025-06-02,5,home,work_or_study,10-15,45-65,female,3021.0,87680.0,Madrid,Colmenarejo
2025-06-02,5,home,other_frequent,10-15,0-25,female,12506.0,388226.0,Madrid,Colmenar Viejo
2025-06-02,5,home,other_frequent,10-15,45-65,female,3021.0,89991.0,Madrid,Colmenar Viejo
2025-06-02,5,home,other_frequent,10-15,45-65,male,2545.0,72928.0,Madrid,Colmenar Viejo
2025-06-02,5,home,other_frequent,>15,0-25,male,7030.0,162787.0,Madrid,Colmenar Viejo
2025-06-02,5,home,other_frequent,>15,25-45,male,2080.0,56711.0,Madrid,Colmenar Viejo
2025-06-02,5,home,other_frequent,>15,45-65,female,3568.0,104003.0,Madrid,Colmenar Viejo
2025-06-02,5,home,other_frequent,>15,45-65,male,2319.0,34231.0,Madrid,Colmenar Viejo
2025-06-02,5,home,other_frequent,>15,65-100,female,4557.0,113046.0,Madrid,Colmenar Viejo
2025-06-02,5,home,other_non_frequent,10-15,25-45,female,3681.0,119005.0,Madrid,Colmenar Viejo
2025-06-02,5,home,other_non_frequent,10-15,45-65,male,2719.0,77502.0,Madrid,Colmenar Viejo
2025-06-02,5,home,other_non_frequent,10-15,65-100,female,3830.0,113271.0,Madrid,Colmenar Viejo
2025-06-02,5,home,other_non_frequent,>15,25-45,male,7469.0,174983.0,Madrid,Colmenar Viejo
2025-06-02,5,home,other_non_frequent,>15,45-65,male,2465.0,62277.0,Madrid,Colmenar Viejo
2025-06-02,5,home,work_or_study,10-15,0-25,male,5917.0,183532.0,Madrid,Colmenar Viejo
2025-06-02,5,home,work_or_study,10-15,25-45,female,3239.0,124651.0,Madrid,Colmenar Viejo
2025-06-02,5,home,work_or_study,10-15,45-65,female,6130.0,196745.0,Madrid,Colmenar Viejo
2025-06-02,5,home,work_or_study,10-15,45-65,male,4995.0,165214.0,Madrid,Colmenar Viejo
2025-06-02,5,home,work_or_study,10-15,65-100,female,8092.000000000001,252861.0,Madrid,Colmenar Viejo
2025-06-02,5,home,work_or_study,>15,45-65,female,3022.0,57130.0,Madrid,Colmenar Viejo
2025-06-02,5,home,work_or_study,>15,45-65,male,10161.0,275135.0,Madrid,Colmenar Viejo
2025-06-02,5,home,work_or_study,>15,65-100,female,4557.0,101900.0,Madrid,Colmenar Viejo
2025-06-02,5,home,work_or_study,>15,65-100,male,2436.0,52043.0,Madrid,Colmenar Viejo
2025-06-02,5,other_frequent,home,>15,25-45,female,6766.0,174115.0,Madrid,Colmenar Viejo
2025-06-02,5,other_frequent,home,>15,25-45,male,3222.0,66385.0,Madrid,Colmenar Viejo
2025-06-02,5,other_frequent,home,>15,45-65,male,2303.0,41876.0,Madrid,Colmenar Viejo
2025-06-02,5,other_frequent,home,>15,65-100,male,2065.0,65420.0,Madrid,Colmenar Viejo
2025-06-02,5,other_frequent,other_frequent,>15,0-25,female,8109.0,202243.0,Madrid,Colmenar Viejo
2025-06-02,5,other_frequent,other_frequent,>15,45-65,male,2790.0,59486.0,Madrid,Colmenar Viejo
2025-06-02,5,other_frequent,other_non_frequent,10-15,45-65,male,2654.0,86067.0,Madrid,Colmenar Viejo
2025-06-02,5,other_frequent,other_non_frequent,>15,25-45,male,2080.0,50789.0,Madrid,Colmenar Viejo
2025-06-02,5,other_non_frequent,home,>15,25-45,female,3383.0,69307.0,Madrid,Colmenar Viejo
2025-06-02,5,other_non_frequent,home,>15,25-45,male,3222.0,101678.0,Madrid,Colmenar Viejo
2025-06-02,5,other_non_frequent,home,>15,45-65,male,2303.0,26873.0,Madrid,Colmenar Viejo
2025-06-02,5,other_non_frequent,home,>15,65-100,female,2970.0,94406.0,Madrid,Colmenar Viejo
2025-06-02,5,other_non_frequent,home,>15,65-100,male,2065.0,48711.0,Madrid,Colmenar Viejo
2025-06-02,5,other_non_frequent,other_frequent,10-15,0-25,female,6150.0,196617.0,Madrid,Colmenar Viejo
2025-06-02,5,other_non_frequent,other_non_frequent,>15,25-45,male,3695.0,116496.0,Madrid,Colmenar Viejo
2025-06-02,5,work_or_study,other_frequent,>15,45-65,female,2969.0,90018.0,Madrid,Colmenar Viejo
2025-06-02,5,home,work_or_study,>15,65-100,male,2715.0,125894.0,Madrid,Collado Mediano
2025-06-02,5,home,other_frequent,10-15,45-65,male,2276.0,95093.0,Madrid,Collado Villalba
2025-06-02,5,home,other_frequent,>15,25-45,male,7383.0,258733.99999999997,Madrid,Collado Villalba
2025-06-02,5,home,other_frequent,>15,45-65,female,2876.0,113605.0,Madrid,Collado Villalba
2025-06-02,5,home,other_frequent,>15,65-100,female,5226.0,182652.0,Madrid,Collado Villalba
2025-06-02,5,home,other_non_frequent,10-15,25-45,male,2988.0,133640.0,Madrid,Collado Villalba
2025-06-02,5,home,work_or_study,10-15,0-25,female,12213.0,448350.0,Madrid,Collado Villalba
2025-06-02,5,home,work_or_study,10-15,45-65,female,3021.0,102554.0,Madrid,Collado Villalba
2025-06-02,5,other_frequent,home,10-15,25-45,male,3505.0,151603.0,Madrid,Collado Villalba
2025-06-02,5,other_frequent,home,10-15,65-100,female,3761.0,129726.0,Madrid,Collado Villalba
2025-06-02,5,other_frequent,work_or_study,>15,45-65,female,3182.0,100238.0,Madrid,Collado Villalba
2025-06-02,5,other_non_frequent,home,10-15,25-45,female,7988.0,300968.0,Madrid,Collado Villalba
2025-06-02,5,other_non_frequent,home,10-15,25-45,male,7010.0,264704.0,Madrid,Collado Villalba
2025-06-02,5,other_non_frequent,home,10-15,45-65,male,2859.0,77200.0,Madrid,Collado Villalba
2025-06-02,5,other_non_frequent,home,10-15,65-100,female,3761.0,134418.0,Madrid,Collado Villalba
2025-06-02,5,other_non_frequent,home,10-15,65-100,male,2589.0,86174.0,Madrid,Collado Villalba
2025-06-02,5,other_non_frequent,other_frequent,10-15,45-65,male,2859.0,125693.0,Madrid,Collado Villalba
2025-06-02,5,other_non_frequent,other_frequent,>15,25-45,female,2877.0,117365.0,Madrid,Collado Villalba
2025-06-02,5,other_non_frequent,other_frequent,>15,45-65,male,2543.0,78370.0,Madrid,Collado Villalba
2025-06-02,5,other_non_frequent,other_non_frequent,10-15,45-65,male,4285.0,160344.0,Madrid,Collado Villalba
2025-06-02,5,other_non_frequent,work_or_study,>15,25-45,male,2080.0,81045.0,Madrid,Collado Villalba
2025-06-02,5,home,other_frequent,10-15,0-25,female,43220.0,263990.0,Madrid,Coslada
2025-06-02,5,home,other_frequent,10-15,0-25,male,35321.0,277385.0,Madrid,Coslada
2025-06-02,5,home,other_frequent,10-15,25-45,female,29229.0,194714.0,Madrid,Coslada
2025-06-02,5,home,other_frequent,10-15,25-45,male,22171.0,177735.0,Madrid,Coslada
2025-06-02,5,home,other_frequent,10-15,45-65,female,5730.0,52452.0,Madrid,Coslada
2025-06-02,5,home,other_frequent,10-15,45-65,male,55879.0,625683.0,Madrid,Coslada
2025-06-02,5,home,other_frequent,10-15,65-100,female,14289.0,160154.0,Madrid,Coslada
2025-06-02,5,home,other_frequent,10-15,65-100,male,10810.0,93593.0,Madrid,Coslada
2025-06-02,5,home,other_frequent,>15,0-25,female,16871.0,43824.99999999999,Madrid,Coslada
2025-06-02,5,home,other_frequent,>15,0-25,male,18651.0,204291.0,Madrid,Coslada
2025-06-02,5,home,other_frequent,>15,25-45,female,14500.0,115131.0,Madrid,Coslada
2025-06-02,5,home,other_frequent,>15,25-45,male,14335.0,73953.0,Madrid,Coslada
2025-06-02,5,home,other_frequent,>15,45-65,female,29994.0,190032.0,Madrid,Coslada
2025-06-02,5,home,other_frequent,>15,45-65,male,37928.0,283683.99999999994,Madrid,Coslada
2025-06-02,5,home,other_frequent,>15,65-100,female,8436.0,57658.0,Madrid,Coslada
2025-06-02,5,home,other_frequent,>15,65-100,male,10583.0,63909.0,Madrid,Coslada
2025-06-02,5,home,other_non_frequent,10-15,0-25,female,13123.000000000002,124531.0,Madrid,Coslada
2025-06-02,5,home,other_non_frequent,10-15,25-45,female,13853.000000000002,101317.0,Madrid,Coslada
2025-06-02,5,home,other_non_frequent,10-15,25-45,male,5976.0,18686.0,Madrid,Coslada
2025-06-02,5,home,other_non_frequent,10-15,45-65,female,12578.0,110479.0,Madrid,Coslada
2025-06-02,5,home,other_non_frequent,10-15,45-65,male,10295.0,140680.99999999997,Madrid,Coslada
2025-06-02,5,home,other_non_frequent,10-15,65-100,male,4416.0,50249.0,Madrid,Coslada
2025-06-02,5,home,other_non_frequent,>15,0-25,male,10866.0,22800.0,Madrid,Coslada
2025-06-02,5,home,other_non_frequent,>15,25-45,female,7563.000000000001,53937.0,Madrid,Coslada
2025-06-02,5,home,other_non_frequent,>15,25-45,male,18526.0,106693.0,Madrid,Coslada
2025-06-02,5,home,other_non_frequent,>15,45-65,female,9926.0,92007.0,Madrid,Coslada
2025-06-02,5,home,other_non_frequent,>15,45-65,male,9879.999999999998,67742.0,Madrid,Coslada
2025-06-02,5,home,other_non_frequent,>15,65-100,female,4577.0,36596.0,Madrid,Coslada
2025-06-02,5,home,work_or_study,10-15,0-25,female,6253.0,46557.0,Madrid,Coslada
2025-06-02,5,home,work_or_study,10-15,0-25,male,30590.0,456833.0,Madrid,Coslada
2025-06-02,5,home,work_or_study,10-15,25-45,female,25643.0,224200.0,Madrid,Coslada
2025-06-02,5,home,work_or_study,10-15,25-45,male,22807.000000000004,312115.0,Madrid,Coslada
2025-06-02,5,home,work_or_study,10-15,45-65,female,38779.0,549218.0,Madrid,Coslada
2025-06-02,5,home,work_or_study,10-15,45-65,male,29653.000000000004,419626.99999999994,Madrid,Coslada
2025-06-02,5,home,work_or_study,10-15,65-100,female,7830.0,109114.0,Madrid,Coslada
2025-06-02,5,home,work_or_study,10-15,65-100,male,2320.0,32645.000000000004,Madrid,Coslada
2025-06-02,5,home,work_or_study,>15,0-25,female,6177.0,62160.0,Madrid,Coslada
2025-06-02,5,home,work_or_study,>15,0-25,male,5172.0,97046.0,Madrid,Coslada
2025-06-02,5,home,work_or_study,>15,25-45,female,10615.0,92528.0,Madrid,Coslada
2025-06-02,5,home,work_or_study,>15,25-45,male,10633.0,85709.0,Madrid,Coslada
2025-06-02,5,home,work_or_study,>15,45-65,female,17901.0,162561.0,Madrid,Coslada
2025-06-02,5,home,work_or_study,>15,45-65,male,12487.0,135500.0,Madrid,Coslada
2025-06-02,5,home,work_or_study,>15,65-100,female,8436.0,52517.0,Madrid,Coslada
2025-06-02,5,home,work_or_study,>15,65-100,male,9770.999999999998,54382.99999999999,Madrid,Coslada
2025-06-02,5,other_frequent,home,10-15,0-25,male,42595.0,190657.0,Madrid,Coslada
2025-06-02,5,other_frequent,home,10-15,25-45,female,12478.0,138237.0,Madrid,Coslada
2025-06-02,5,other_frequent,home,10-15,25-45,male,12801.0,92359.0,Madrid,Coslada
2025-06-02,5,other_frequent,home,10-15,45-65,female,11544.0,89571.0,Madrid,Coslada
2025-06-02,5,other_frequent,home,10-15,45-65,male,17971.0,73010.0,Madrid,Coslada
2025-06-02,5,other_frequent,home,10-15,65-100,female,6590.0,16839.0,Madrid,Coslada
2025-06-02,5,other_frequent,home,10-15,65-100,male,2554.0,8967.0,Madrid,Coslada
2025-06-02,5,other_frequent,other_frequent,10-15,0-25,female,6789.0,11937.0,Madrid,Coslada
2025-06-02,5,other_frequent,other_frequent,10-15,0-25,male,5967.0,9136.0,Madrid,Coslada
2025-06-02,5,other_frequent,other_frequent,10-15,25-45,female,3719.0,4672.0,Madrid,Coslada
2025-06-02,5,other_frequent,other_frequent,10-15,25-45,male,9665.000000000002,72618.0,Madrid,Coslada
2025-06-02,5,other_frequent,other_frequent,10-15,45-65,female,3004.0,3722.0,Madrid,Coslada
2025-06-02,5,other_frequent,other_frequent,10-15,45-65,male,4638.999999999999,14097.999999999998,Madrid,Coslada
2025-06-02,5,other_frequent,other_frequent,>15,0-25,female,5860.0,28848.0,Madrid,Coslada
2025-06-02,5,other_frequent,other_frequent,>15,0-25,male,7030.0,90676.0,Madrid,Coslada
2025-06-02,5,other_frequent,other_frequent,>15,25-45,female,7760.0,17237.0,Madrid,Coslada
2025-06-02,5,other_frequent,other_frequent,>15,25-45,male,10226.0,43541.0,Madrid,Coslada
2025-06-02,5,other_frequent,other_frequent,>15,45-65,female,9596.0,43742.0,Madrid,Coslada
2025-06-02,5,other_frequent,other_frequent,>15,45-65,male,7662.0,42287.0,Madrid,Coslada
2025-06-02,5,other_frequent,other_non_frequent,10-15,25-45,male,3544.0,33888.0,Madrid,Coslada
2025-06-02,5,other_frequent,other_non_frequent,>15,25-45,female,3240.0,9266.0,Madrid,Coslada
2025-06-02,5,other_frequent,other_non_frequent,>15,45-65,male,2319.0,5292.0,Madrid,Coslada
2025-06-02,5,other_frequent,other_non_frequent,>15,65-100,male,2030.0,7158.0,Madrid,Coslada
2025-06-02,5,other_frequent,work_or_study,10-15,0-25,female,11536.0,71904.0,Madrid,Coslada
2025-06-02,5,other_frequent,work_or_study,10-15,0-25,male,16136.0,144809.0,Madrid,Coslada
2025-06-02,5,other_frequent,work_or_study,10-15,25-45,female,3910.0,12445.0,Madrid,Coslada
2025-06-02,5,other_frequent,work_or_study,>15,65-100,female,4577.0,40119.0,Madrid,Coslada
2025-06-02,5,other_non_frequent,home,10-15,0-25,female,11536.0,41605.0,Madrid,Coslada
2025-06-02,5,other_non_frequent,home,10-15,25-45,female,3435.0,48372.0,Madrid,Coslada
2025-06-02,5,other_non_frequent,home,10-15,25-45,male,2839.0,11722.0,Madrid,Coslada
2025-06-02,5,other_non_frequent,home,10-15,45-65,female,5886.0,60407.0,Madrid,Coslada
2025-06-02,5,other_non_frequent,home,10-15,45-65,male,4492.0,46331.0,Madrid,Coslada
2025-06-02,5,other_non_frequent,home,10-15,65-100,male,2554.0,22126.0,Madrid,Coslada
2025-06-02,5,other_non_frequent,other_frequent,10-15,0-25,male,12769.0,166094.0,Madrid,Coslada
2025-06-02,5,other_non_frequent,other_frequent,10-15,25-45,female,3538.0,15686.0,Madrid,Coslada
2025-06-02,5,other_non_frequent,other_frequent,10-15,25-45,male,2584.0,12382.0,Madrid,Coslada
2025-06-02,5,other_non_frequent,other_frequent,10-15,45-65,male,2654.0,15020.0,Madrid,Coslada
2025-06-02,5,other_non_frequent,other_frequent,10-15,65-100,female,3411.0,46599.0,Madrid,Coslada
2025-06-02,5,other_non_frequent,other_frequent,>15,25-45,female,4647.0,22175.0,Madrid,Coslada
2025-06-02,5,other_non_frequent,other_non_frequent,10-15,25-45,male,3466.0,43572.0,Madrid,Coslada
2025-06-02,5,other_non_frequent,other_non_frequent,10-15,45-65,female,3065.0,24777.0,Madrid,Coslada
2025-06-02,5,other_non_frequent,work_or_study,10-15,45-65,female,3218.0,37204.0,Madrid,Coslada
2025-06-02,5,other_non_frequent,work_or_study,>15,45-65,male,2599.0,27870.0,Madrid,Coslada
2025-06-02,5,work_or_study,home,10-15,45-65,male,4493.0,14763.0,Madrid,Coslada
2025-06-02,5,work_or_study,other_non_frequent,>15,45-65,female,3918.0,79133.0,Madrid,Coslada
2025-06-02,5,home,other_frequent,10-15,45-65,male,2327.0,63387.0,Madrid,Cubas de la Sagra
2025-06-02,5,home,other_frequent,>15,45-65,female,3057.0,94201.0,Madrid,Cubas de la Sagra
2025-06-02,5,home,work_or_study,10-15,25-45,male,3012.0,63919.0,Madrid,Cubas de la Sagra
2025-06-02,5,home,work_or_study,10-15,65-100,female,3209.0,88057.0,Madrid,Cubas de la Sagra
2025-06-02,5,home,other_frequent,10-15,65-100,female,4262.0,117010.0,Madrid,Daganzo de Arriba
2025-06-02,5,home,other_non_frequent,>15,45-65,female,3228.0,67754.0,Madrid,Daganzo de Arriba
2025-06-02,5,home,work_or_study,10-15,25-45,female,3538.0,64143.0,Madrid,Daganzo de Arriba
2025-06-02,5,home,work_or_study,10-15,45-65,female,3572.0,98485.0,Madrid,Daganzo de Arriba
2025-06-02,5,home,work_or_study,10-15,45-65,male,4952.0,126487.0,Madrid,Daganzo de Arriba
2025-06-02,5,home,work_or_study,>15,25-45,female,8053.000000000001,152912.0,Madrid,Daganzo de Arriba
2025-06-02,5,home,work_or_study,>15,45-65,female,2921.0,77080.0,Madrid,Daganzo de Arriba
2025-06-02,5,home,work_or_study,>15,65-100,male,2789.0,61014.0,Madrid,Daganzo de Arriba
2025-06-02,5,other_frequent,other_frequent,10-15,25-45,male,3827.0,111731.0,Madrid,Daganzo de Arriba
2025-06-02,5,other_frequent,work_or_study,10-15,25-45,male,4981.0,127626.0,Madrid,Daganzo de Arriba
2025-06-02,5,other_frequent,work_or_study,10-15,45-65,male,2654.0,77498.0,Madrid,Daganzo de Arriba
2025-06-02,5,other_non_frequent,other_frequent,>15,25-45,female,4909.0,76542.0,Madrid,Daganzo de Arriba
2025-06-02,5,other_non_frequent,other_non_frequent,10-15,45-65,female,3021.0,78724.0,Madrid,Daganzo de Arriba
2025-06-02,5,work_or_study,other_frequent,10-15,0-25,male,5686.0,138282.0,Madrid,Daganzo de Arriba
2025-06-02,5,home,other_frequent,10-15,0-25,male,11934.0,520017.00000000006,Madrid,"Escorial, El"
2025-06-02,5,home,other_frequent,10-15,25-45,male,3466.0,150571.0,Madrid,"Escorial, El"
2025-06-02,5,home,other_non_frequent,10-15,0-25,male,5967.0,269942.0,Madrid,"Escorial, El"
2025-06-02,5,home,other_non_frequent,>15,0-25,male,5346.0,247739.0,Madrid,"Escorial, El"
2025-06-02,5,home,other_non_frequent,>15,25-45,male,3678.0,151134.0,Madrid,"Escorial, El"
2025-06-02,5,home,work_or_study,10-15,25-45,female,3681.0,168866.0,Madrid,"Escorial, El"
2025-06-02,5,other_non_frequent,other_non_frequent,10-15,45-65,male,1873.0,77338.0,Madrid,"Escorial, El"
2025-06-02,5,home,other_frequent,10-15,0-25,female,12348.0,141654.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_frequent,10-15,0-25,male,12456.0,179248.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_frequent,10-15,25-45,female,14107.0,183463.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_frequent,10-15,25-45,male,14097.0,193947.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_frequent,10-15,45-65,female,9165.0,102847.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_frequent,10-15,45-65,male,17285.0,239938.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_frequent,10-15,65-100,male,4534.0,47579.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_frequent,>15,25-45,female,3259.0,72573.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_frequent,>15,25-45,male,3103.0,61036.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_frequent,>15,45-65,female,7010.0,151665.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_frequent,>15,45-65,male,10772.0,204730.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_frequent,>15,65-100,female,3294.0,46307.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_frequent,>15,65-100,male,2436.0,53178.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_non_frequent,10-15,0-25,female,6253.0,108169.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_non_frequent,10-15,0-25,male,6496.0,102806.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_non_frequent,10-15,25-45,female,11272.0,189017.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_non_frequent,10-15,25-45,male,12931.0,144050.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_non_frequent,10-15,45-65,female,9322.0,120925.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_non_frequent,10-15,65-100,female,7174.0,99196.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_non_frequent,10-15,65-100,male,2537.0,31353.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_non_frequent,>15,25-45,female,4383.0,70495.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_non_frequent,>15,25-45,male,9737.0,199923.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_non_frequent,>15,45-65,male,5310.0,112013.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_non_frequent,>15,65-100,male,2603.0,62394.0,Madrid,Fuenlabrada
2025-06-02,5,home,work_or_study,10-15,0-25,female,12110.0,143087.0,Madrid,Fuenlabrada
2025-06-02,5,home,work_or_study,10-15,0-25,male,18495.0,263993.0,Madrid,Fuenlabrada
2025-06-02,5,home,work_or_study,10-15,25-45,female,15085.0,170963.00000000003,Madrid,Fuenlabrada
2025-06-02,5,home,work_or_study,10-15,25-45,male,17331.0,266304.0,Madrid,Fuenlabrada
2025-06-02,5,home,work_or_study,10-15,45-65,female,9240.0,132789.0,Madrid,Fuenlabrada
2025-06-02,5,home,work_or_study,10-15,45-65,male,37875.0,500553.0,Madrid,Fuenlabrada
2025-06-02,5,home,work_or_study,10-15,65-100,female,3115.0,64739.00000000001,Madrid,Fuenlabrada
2025-06-02,5,home,work_or_study,10-15,65-100,male,2636.0,35699.0,Madrid,Fuenlabrada
2025-06-02,5,home,work_or_study,>15,0-25,female,5860.0,127043.0,Madrid,Fuenlabrada
2025-06-02,5,home,work_or_study,>15,0-25,male,10605.0,226967.0,Madrid,Fuenlabrada
2025-06-02,5,home,work_or_study,>15,45-65,female,9761.0,199898.0,Madrid,Fuenlabrada
2025-06-02,5,home,work_or_study,>15,45-65,male,7670.0,156219.0,Madrid,Fuenlabrada
2025-06-02,5,home,work_or_study,>15,65-100,female,4978.0,97603.0,Madrid,Fuenlabrada
2025-06-02,5,home,work_or_study,>15,65-100,male,2436.0,52186.0,Madrid,Fuenlabrada
2025-06-02,5,other_frequent,home,10-15,25-45,female,11015.0,187655.0,Madrid,Fuenlabrada
2025-06-02,5,other_frequent,home,10-15,25-45,male,10049.0,196133.0,Madrid,Fuenlabrada
2025-06-02,5,other_frequent,home,10-15,45-65,female,17946.0,306296.0,Madrid,Fuenlabrada
2025-06-02,5,other_frequent,home,10-15,45-65,male,12814.0,226980.0,Madrid,Fuenlabrada
2025-06-02,5,other_frequent,home,10-15,65-100,male,5222.0,97503.0,Madrid,Fuenlabrada
2025-06-02,5,other_frequent,other_frequent,10-15,25-45,male,3690.0,46009.0,Madrid,Fuenlabrada
2025-06-02,5,other_frequent,other_frequent,10-15,45-65,female,2438.0,50297.0,Madrid,Fuenlabrada
2025-06-02,5,other_frequent,other_frequent,10-15,45-65,male,4950.0,114236.0,Madrid,Fuenlabrada
2025-06-02,5,other_frequent,other_non_frequent,10-15,25-45,female,3910.0,61682.0,Madrid,Fuenlabrada
2025-06-02,5,other_frequent,work_or_study,10-15,0-25,male,6499.0,64471.0,Madrid,Fuenlabrada
2025-06-02,5,other_frequent,work_or_study,10-15,25-45,female,3681.0,61837.0,Madrid,Fuenlabrada
2025-06-02,5,other_frequent,work_or_study,10-15,45-65,male,2476.0,33701.0,Madrid,Fuenlabrada
2025-06-02,5,other_frequent,work_or_study,10-15,65-100,female,3830.0,65197.0,Madrid,Fuenlabrada
2025-06-02,5,other_frequent,work_or_study,10-15,65-100,male,2771.0,31829.0,Madrid,Fuenlabrada
2025-06-02,5,other_frequent,work_or_study,>15,45-65,female,3022.0,69783.0,Madrid,Fuenlabrada
2025-06-02,5,other_frequent,work_or_study,>15,45-65,male,2469.0,38359.0,Madrid,Fuenlabrada
2025-06-02,5,other_non_frequent,home,10-15,0-25,female,7581.0,118951.0,Madrid,Fuenlabrada
2025-06-02,5,other_non_frequent,home,10-15,25-45,female,7592.0,179737.0,Madrid,Fuenlabrada
2025-06-02,5,other_non_frequent,home,10-15,25-45,male,6120.0,89032.0,Madrid,Fuenlabrada
2025-06-02,5,other_non_frequent,home,10-15,45-65,female,2848.0,32572.000000000004,Madrid,Fuenlabrada
2025-06-02,5,other_non_frequent,home,10-15,45-65,male,6946.0,131838.0,Madrid,Fuenlabrada
2025-06-02,5,other_non_frequent,other_frequent,10-15,25-45,female,3677.0,52072.0,Madrid,Fuenlabrada
2025-06-02,5,other_non_frequent,other_frequent,10-15,25-45,male,6038.0,128101.0,Madrid,Fuenlabrada
2025-06-02,5,other_non_frequent,other_frequent,10-15,45-65,male,2545.0,48745.0,Madrid,Fuenlabrada
2025-06-02,5,other_non_frequent,other_non_frequent,10-15,0-25,female,6253.0,105984.0,Madrid,Fuenlabrada
2025-06-02,5,other_non_frequent,other_non_frequent,10-15,25-45,male,7457.000000000001,106144.0,Madrid,Fuenlabrada
2025-06-02,5,other_non_frequent,other_non_frequent,10-15,45-65,female,4043.999999999999,60384.0,Madrid,Fuenlabrada
2025-06-02,5,other_non_frequent,other_non_frequent,10-15,45-65,male,3029.0,47125.0,Madrid,Fuenlabrada
2025-06-02,5,other_non_frequent,other_non_frequent,10-15,65-100,female,3516.0,44617.0,Madrid,Fuenlabrada
2025-06-02,5,other_non_frequent,work_or_study,10-15,0-25,female,6451.0,74158.0,Madrid,Fuenlabrada
2025-06-02,5,other_non_frequent,work_or_study,10-15,45-65,female,3021.0,39408.0,Madrid,Fuenlabrada
2025-06-02,5,other_non_frequent,work_or_study,10-15,45-65,male,2719.0,51020.0,Madrid,Fuenlabrada
2025-06-02,5,home,other_frequent,10-15,0-25,female,6150.0,215670.0,Madrid,Fuente el Saz de Jarama
2025-06-02,5,home,other_frequent,>15,65-100,female,4431.0,107925.0,Madrid,Fuente el Saz de Jarama
2025-06-02,5,home,work_or_study,>15,25-45,male,2777.0,58305.0,Madrid,Fuente el Saz de Jarama
2025-06-02,5,other_frequent,other_non_frequent,10-15,65-100,female,3209.0,180763.0,Madrid,Fuentidueña de Tajo agregacion de municipios
2025-06-02,5,home,other_frequent,10-15,45-65,female,3004.0,140351.0,Madrid,Galapagar
2025-06-02,5,home,other_frequent,>15,0-25,male,5671.0,202822.0,Madrid,Galapagar
2025-06-02,5,home,other_non_frequent,10-15,65-100,female,3209.0,126670.0,Madrid,Galapagar
2025-06-02,5,home,work_or_study,>15,25-45,male,2080.0,77569.0,Madrid,Galapagar
2025-06-02,5,other_frequent,other_frequent,10-15,65-100,male,2554.0,95057.0,Madrid,Galapagar
2025-06-02,5,other_non_frequent,home,>15,25-45,male,2526.0,77674.0,Madrid,Galapagar
2025-06-02,5,other_non_frequent,home,>15,65-100,female,2580.0,82039.0,Madrid,Galapagar
2025-06-02,5,other_non_frequent,other_frequent,>15,0-25,male,7919.0,218552.0,Madrid,Galapagar
2025-06-02,5,home,other_frequent,10-15,0-25,female,37085.0,238745.0,Madrid,Getafe
2025-06-02,5,home,other_frequent,10-15,0-25,male,36254.0,238285.0,Madrid,Getafe
2025-06-02,5,home,other_frequent,10-15,25-45,female,71725.0,417039.0,Madrid,Getafe
2025-06-02,5,home,other_frequent,10-15,25-45,male,108333.0,855508.0,Madrid,Getafe
2025-06-02,5,home,other_frequent,10-15,45-65,female,87867.0,565376.0,Madrid,Getafe
2025-06-02,5,home,other_frequent,10-15,45-65,male,91379.0,664949.0000000001,Madrid,Getafe
2025-06-02,5,home,other_frequent,10-15,65-100,female,30224.999999999996,228660.00000000003,Madrid,Getafe
2025-06-02,5,home,other_frequent,10-15,65-100,male,35242.0,309706.0,Madrid,Getafe
2025-06-02,5,home,other_frequent,>15,0-25,female,22176.0,410418.0,Madrid,Getafe
