id,name,wikidata_uri,population
24188,Valencia de Don Juan,https://www.wikidata.org/entity/Q385017,5159
24189,Valverde de la Virgen,https://www.wikidata.org/entity/Q918087,7442
24196_AM,Vega de Espinareda,https://www.wikidata.org/entity/Q1605960,4200
24202,Villablino,https://www.wikidata.org/entity/Q1605938,8226
24209,Villafranca del Bierzo,https://www.wikidata.org/entity/Q848300,2806
24212_AM,Villamañán,https://www.wikidata.org/entity/Q1607256,5011
24222,Villaquilambre,https://www.wikidata.org/entity/Q932612,18597
24223,Villarejo de Órbigo,https://www.wikidata.org/entity/Q1615462,2945
25003,Agramunt,https://www.wikidata.org/entity/Q1778278,5464
25007_AM,Albatàrrec,https://www.wikidata.org/entity/Q1646558,7330
25008_AM,Albesa,https://www.wikidata.org/entity/Q1770869,4575
25011,Alcarràs,https://www.wikidata.org/entity/Q1772290,9678
25012,Alcoletge,https://www.wikidata.org/entity/Q1772295,3492
25013,Alfarràs,https://www.wikidata.org/entity/Q1646865,2759
25016_AM,Alguaire,https://www.wikidata.org/entity/Q1133160,4065
25019,Almacelles,https://www.wikidata.org/entity/Q1626921,6875
25021,Almenar,https://www.wikidata.org/entity/Q1646570,3365
25023,Alpicat,https://www.wikidata.org/entity/Q1770847,6274
25025_AM,Naut Aran,https://www.wikidata.org/entity/Q985682,5430
25029_AM,Arbeca,https://www.wikidata.org/entity/Q372836,5185
25033_AM,Artesa de Lleida,https://www.wikidata.org/entity/Q1648857,3809
25034,Artesa de Segre,https://www.wikidata.org/entity/Q969200,3441
25038_AM,Aitona,https://www.wikidata.org/entity/Q1646588,4631
25040,Balaguer,https://www.wikidata.org/entity/Q696797,17409
25047_AM,Bellcaire d'Urgell,https://www.wikidata.org/entity/Q1900130,2826
25048_AM,Bell-lloc d'Urgell,https://www.wikidata.org/entity/Q1902343,6487
25050,Bellpuig,https://www.wikidata.org/entity/Q948983,5151
25051_AM,Bellver de Cerdanya,https://www.wikidata.org/entity/Q13732,5165
25058,Les Borges Blanques,https://www.wikidata.org/entity/Q928006,6195
25059_AM,Bossòst,https://www.wikidata.org/entity/Q12615,2757
25062_AM,Camarasa,https://www.wikidata.org/entity/Q1995286,3883
25072,Cervera,https://www.wikidata.org/entity/Q847011,9328
25099_AM,Golmés,https://www.wikidata.org/entity/Q631603,5091
25110,Guissona,https://www.wikidata.org/entity/Q984645,7291
25113_AM,Ivars d'Urgell,https://www.wikidata.org/entity/Q1900776,6512
25119_AM,Juneda,https://www.wikidata.org/entity/Q1769576,5991
25120,Lleida,https://www.wikidata.org/entity/Q15090,140080
25122,Linyola,https://www.wikidata.org/entity/Q605232,2724
25137,Mollerussa,https://www.wikidata.org/entity/Q676132,14545
25149_AM,Oliana,https://www.wikidata.org/entity/Q1644356,4562
25158_AM,El Palau d'Anglesola,https://www.wikidata.org/entity/Q1769556,5169
25171_AM,La Pobla de Segur,https://www.wikidata.org/entity/Q17172,5116
25172,Ponts,https://www.wikidata.org/entity/Q742473,2629
25173_AM,El Pont de Suert,https://www.wikidata.org/entity/Q12708,4980
25189,Rosselló,https://www.wikidata.org/entity/Q1767001,3186
25192_AM,Sant Guim de Freixenet,https://www.wikidata.org/entity/Q1766650,5199
25193_AM,Sant Llorenç de Morunys,https://www.wikidata.org/entity/Q1766663,4582
25203,La Seu d'Urgell,https://www.wikidata.org/entity/Q673412,12252
25204_AM,Serós,https://www.wikidata.org/entity/Q599367,6376
25207,Solsona,https://www.wikidata.org/entity/Q507621,9175
25209_AM,Sort,https://www.wikidata.org/entity/Q12690,4957
25217,Tàrrega,https://www.wikidata.org/entity/Q752137,17649
25228,Torrefarrera,https://www.wikidata.org/entity/Q987375,4702
25232_AM,Torres de Segre,https://www.wikidata.org/entity/Q599382,3499
25234,Tremp,https://www.wikidata.org/entity/Q18272,5893
25240_AM,Vallfogona de Balaguer,https://www.wikidata.org/entity/Q955140,5216
25243,Vielha e Mijaran,https://www.wikidata.org/entity/Q12647,5674
25907_AM,Torrefeta i Florejacs,https://www.wikidata.org/entity/Q1765399,2642
26002_AM,Agoncillo,https://www.wikidata.org/entity/Q1606725,6632
26005,Albelda de Iregua,https://www.wikidata.org/entity/Q1623553,3484
26006,Alberite,https://www.wikidata.org/entity/Q615755,2518
26008,Aldeanueva de Ebro,https://www.wikidata.org/entity/Q1615902,2794
26011,Alfaro,https://www.wikidata.org/entity/Q695889,9562
26018,Arnedo,https://www.wikidata.org/entity/Q642083,14954
26021_AM,Autol,https://www.wikidata.org/entity/Q787022,6776
26026_AM,Baños de Río Tobía,https://www.wikidata.org/entity/Q1626938,5151
26036,Calahorra,https://www.wikidata.org/entity/Q558147,24579
26042_AM,Casalarreina,https://www.wikidata.org/entity/Q1636990,5407
26047_AM,Cervera del Río Alhama,https://www.wikidata.org/entity/Q1626960,4938
26059_AM,Entrena,https://www.wikidata.org/entity/Q23535,5501
26061_AM,Ezcaray,https://www.wikidata.org/entity/Q1637309,5094
26064,Fuenmayor,https://www.wikidata.org/entity/Q755695,3191
26071_AM,Haro,https://www.wikidata.org/entity/Q405292,11820
26084,Lardero,https://www.wikidata.org/entity/Q386306,11042
26089,Logroño,https://www.wikidata.org/entity/Q14325,150808
26099_AM,Murillo de Río Leza,https://www.wikidata.org/entity/Q1636221,2744
26102,Nájera,https://www.wikidata.org/entity/Q776113,8060
26105_AM,Navarrete,https://www.wikidata.org/entity/Q916230,5102
26117_AM,Pradejón,https://www.wikidata.org/entity/Q952627,5365
26125,Rincón de Soto,https://www.wikidata.org/entity/Q771336,3900
26129_AM,San Asensio,https://www.wikidata.org/entity/Q1636238,5544
26138,Santo Domingo de la Calzada,https://www.wikidata.org/entity/Q646564,6222
26168,Villamediana de Iregua,https://www.wikidata.org/entity/Q1606588,8608
27005,Barreiros,https://www.wikidata.org/entity/Q1634820,3001
27006,Becerreá,https://www.wikidata.org/entity/Q1596031,2826
27007_AM,Begonte,https://www.wikidata.org/entity/Q959803,4500
27010,Castro de Rei,https://www.wikidata.org/entity/Q1368876,5110
27011,Castroverde,https://www.wikidata.org/entity/Q1368794,2609
27012_AM,Cervantes,https://www.wikidata.org/entity/Q1603003,4238
27013,Cervo,https://www.wikidata.org/entity/Q1616622,4192
27014_AM,O Corgo,https://www.wikidata.org/entity/Q680745,5885
27015,Cospeito,https://www.wikidata.org/entity/Q1445401,4374
27016,Chantada,https://www.wikidata.org/entity/Q1447512,8134
27018_AM,A Fonsagrada,https://www.wikidata.org/entity/Q1465213,5105
27019,Foz,https://www.wikidata.org/entity/Q917878,10078
27020,Friol,https://www.wikidata.org/entity/Q576916,3682
27021_AM,Xermade,https://www.wikidata.org/entity/Q577144,5020
27022,Guitiriz,https://www.wikidata.org/entity/Q1602975,5455
27023,Guntín,https://www.wikidata.org/entity/Q1605449,2638
27024_AM,O Incio,https://www.wikidata.org/entity/Q592681,3370
27025,Xove,https://www.wikidata.org/entity/Q1111013,3360
27026,Láncara,https://www.wikidata.org/entity/Q1445304,2551
27027_AM,Lourenzá,https://www.wikidata.org/entity/Q1447358,3243
27028,Lugo,https://www.wikidata.org/entity/Q11125,97613
27030,Mondoñedo,https://www.wikidata.org/entity/Q840362,3480
27031,Monforte de Lemos,https://www.wikidata.org/entity/Q818341,18242
27032,Monterroso,https://www.wikidata.org/entity/Q1122290,3562
27039,Outeiro de Rei,https://www.wikidata.org/entity/Q643709,5216
27040_AM,Palas de Rei,https://www.wikidata.org/entity/Q842216,5251
27041_AM,Pantón,https://www.wikidata.org/entity/Q1447446,6795
27042_AM,Paradela,https://www.wikidata.org/entity/Q431456,4452
27044_AM,A Pastoriza,https://www.wikidata.org/entity/Q1465187,5215
27046_AM,Pol,https://www.wikidata.org/entity/Q1445717,2824
27047_AM,A Pobra do Brollón,https://www.wikidata.org/entity/Q920774,2561
27048_AM,A Pontenova,https://www.wikidata.org/entity/Q1465219,5151
27050,Quiroga,https://www.wikidata.org/entity/Q969128,3151
27051,Ribadeo,https://www.wikidata.org/entity/Q824076,9871
27057,Sarria,https://www.wikidata.org/entity/Q174833,13257
27058_AM,O Saviñao,https://www.wikidata.org/entity/Q1447399,4996
27060,Taboada,https://www.wikidata.org/entity/Q578118,2689
27063_AM,O Valadouro,https://www.wikidata.org/entity/Q1605462,3570
27065,Vilalba,https://www.wikidata.org/entity/Q1605437,14006
27066,Viveiro,https://www.wikidata.org/entity/Q641221,15312
27902,Burela,https://www.wikidata.org/entity/Q1619456,9428
28002,Ajalvir,https://www.wikidata.org/entity/Q855674,4676
28004,El Álamo,https://www.wikidata.org/entity/Q1984836,9908
28005,Alcalá de Henares,https://www.wikidata.org/entity/Q46940,195982
28006,Alcobendas,https://www.wikidata.org/entity/Q487679,116589
28007,Alcorcón,https://www.wikidata.org/entity/Q10372,170817
28008,Aldea del Fresno,https://www.wikidata.org/entity/Q607467,3085
28009,Algete,https://www.wikidata.org/entity/Q472604,20749
28010,Alpedrete,https://www.wikidata.org/entity/Q947926,14959
28012_AM,Anchuelo,https://www.wikidata.org/entity/Q1647116,6781
28013,Aranjuez,https://www.wikidata.org/entity/Q486792,59833
28014,Arganda del Rey,https://www.wikidata.org/entity/Q497692,56386
28015,Arroyomolinos,https://www.wikidata.org/entity/Q931188,33687
28018,Becerril de la Sierra,https://www.wikidata.org/entity/Q655675,6108
28019_AM,Belmonte de Tajo,https://www.wikidata.org/entity/Q1752454,2777
28022,Boadilla del Monte,https://www.wikidata.org/entity/Q1641013,59052
28023,El Boalo,https://www.wikidata.org/entity/Q1772163,8009
28026,Brunete,https://www.wikidata.org/entity/Q1647090,10726
28027_AM,Buitrago del Lozoya,https://www.wikidata.org/entity/Q1648730,8119
28028,Bustarviejo,https://www.wikidata.org/entity/Q55487,2701
28030,La Cabrera,https://www.wikidata.org/entity/Q509056,2782
28031,Cadalso de los Vidrios,https://www.wikidata.org/entity/Q1648736,3203
28032_AM,Camarma de Esteruelas,https://www.wikidata.org/entity/Q1648727,9225
28033,Campo Real,https://www.wikidata.org/entity/Q1999732,6416
28036,Casarrubuelos,https://www.wikidata.org/entity/Q1772185,3939
28037_AM,Cenicientos,https://www.wikidata.org/entity/Q685764,2673
28038,Cercedilla,https://www.wikidata.org/entity/Q1646215,7359
28040,Ciempozuelos,https://www.wikidata.org/entity/Q1751930,25083
28041,Cobeña,https://www.wikidata.org/entity/Q659582,7444
28042_AM,Colmenar del Arroyo,https://www.wikidata.org/entity/Q1751939,3617
28043,Colmenar de Oreja,https://www.wikidata.org/entity/Q686674,8303
28044,Colmenarejo,https://www.wikidata.org/entity/Q1646220,9376
28045,Colmenar Viejo,https://www.wikidata.org/entity/Q55480,52480
28046,Collado Mediano,https://www.wikidata.org/entity/Q1751903,7348
28047,Collado Villalba,https://www.wikidata.org/entity/Q735759,63825
28049,Coslada,https://www.wikidata.org/entity/Q164197,81273
28050,Cubas de la Sagra,https://www.wikidata.org/entity/Q1751926,6642
28052,Chinchón,https://www.wikidata.org/entity/Q915395,5506
28053,Daganzo de Arriba,https://www.wikidata.org/entity/Q1772173,10520
28054,El Escorial,https://www.wikidata.org/entity/Q985269,16594
28057_AM,Fresno de Torote,https://www.wikidata.org/entity/Q1772191,3279
28058,Fuenlabrada,https://www.wikidata.org/entity/Q54902,192233
28059,Fuente el Saz de Jarama,https://www.wikidata.org/entity/Q770809,6883
28060_AM,Fuentidueña de Tajo,https://www.wikidata.org/entity/Q1228889,5506
28061,Galapagar,https://www.wikidata.org/entity/Q1615953,34712
28065,Getafe,https://www.wikidata.org/entity/Q8802,183095
28066,Griñón,https://www.wikidata.org/entity/Q1772237,10467
28067_AM,Guadalix de la Sierra,https://www.wikidata.org/entity/Q55482,8167
28068,Guadarrama,https://www.wikidata.org/entity/Q517450,16747
28072,Hoyo de Manzanares,https://www.wikidata.org/entity/Q664769,8680
28073,Humanes de Madrid,https://www.wikidata.org/entity/Q281632,19736
28074,Leganés,https://www.wikidata.org/entity/Q77433,187762
28075,Loeches,https://www.wikidata.org/entity/Q1646206,8860
28079,Madrid,https://www.wikidata.org/entity/Q2807,3305408
28080,Majadahonda,https://www.wikidata.org/entity/Q427505,72034
28082,Manzanares el Real,https://www.wikidata.org/entity/Q55483,9202
28083,Meco,https://www.wikidata.org/entity/Q1646210,14903
28084,Mejorada del Campo,https://www.wikidata.org/entity/Q1984852,23737
28085,Miraflores de la Sierra,https://www.wikidata.org/entity/Q55481,6585
28086,"Molar, El",https://www.wikidata.org/entity/Q1248591,9291
28087,Los Molinos,https://www.wikidata.org/entity/Q963615,4563
28089,Moraleja de Enmedio,https://www.wikidata.org/entity/Q965208,5294
28090,Moralzarzal,https://www.wikidata.org/entity/Q1646201,13573
28091,Morata de Tajuña,https://www.wikidata.org/entity/Q1772158,7924
28092,Móstoles,https://www.wikidata.org/entity/Q187826,209639
28093,Navacerrada,https://www.wikidata.org/entity/Q1648718,3220
28095,Navalagamella,https://www.wikidata.org/entity/Q1751933,2720
28096,Navalcarnero,https://www.wikidata.org/entity/Q1623099,30695
28099_AM,Navas del Rey,https://www.wikidata.org/entity/Q1772241,5556
28100,Nuevo Baztán,https://www.wikidata.org/entity/Q921352,6630
28104,Paracuellos de Jarama,https://www.wikidata.org/entity/Q2046249,26235
28106,Parla,https://www.wikidata.org/entity/Q824651,131689
28108,Pedrezuela,https://www.wikidata.org/entity/Q1647820,6226
28109,Pelayos de la Presa,https://www.wikidata.org/entity/Q1772205,2827
28110,Perales de Tajuña,https://www.wikidata.org/entity/Q1772182,3059
28113,Pinto,https://www.wikidata.org/entity/Q909718,53537
28115,Pozuelo de Alarcón,https://www.wikidata.org/entity/Q639422,87134
28119,Quijorna,https://www.wikidata.org/entity/Q1915141,3593
28123,Rivas-Vaciamadrid,https://www.wikidata.org/entity/Q644481,92925
28125,Robledo de Chavela,https://www.wikidata.org/entity/Q734136,4479
28127,Las Rozas de Madrid,https://www.wikidata.org/entity/Q592747,94862
28129,San Agustín del Guadalix,https://www.wikidata.org/entity/Q985045,13538
28130,San Fernando de Henares,https://www.wikidata.org/entity/Q842211,39313
28131,San Lorenzo de El Escorial,https://www.wikidata.org/entity/Q371748,18454
28132,San Martín de la Vega,https://www.wikidata.org/entity/Q959612,19853
28133,San Martín de Valdeiglesias,https://www.wikidata.org/entity/Q1751908,8760
28134,San Sebastián de los Reyes,https://www.wikidata.org/entity/Q484717,90962
28137,Los Santos de la Humosa,https://www.wikidata.org/entity/Q1648733,2729
28140_AM,Serranillos del Valle,https://www.wikidata.org/entity/Q1772168,6249
28141,Sevilla la Nueva,https://www.wikidata.org/entity/Q1641045,9345
28144,Soto del Real,https://www.wikidata.org/entity/Q53697,9091
28145,Talamanca de Jarama,https://www.wikidata.org/entity/Q1641021,4123
28146,Tielmes,https://www.wikidata.org/entity/Q1766203,2781
28148,Torrejón de Ardoz,https://www.wikidata.org/entity/Q489839,132771
28149,Torrejón de la Calzada,https://www.wikidata.org/entity/Q960213,9549
28150,Torrejón de Velasco,https://www.wikidata.org/entity/Q919911,4594
28151_AM,Torrelaguna,https://www.wikidata.org/entity/Q1641236,5191
28152,Torrelodones,https://www.wikidata.org/entity/Q542958,24122
28154,Torres de la Alameda,https://www.wikidata.org/entity/Q1751912,7729
28160,Valdemorillo,https://www.wikidata.org/entity/Q10783,13245
28161,Valdemoro,https://www.wikidata.org/entity/Q840373,77587
28162,Valdeolmos-Alalpardo,https://www.wikidata.org/entity/Q771347,4309
28164,Valdetorres de Jarama,https://www.wikidata.org/entity/Q969446,4696
28165,Valdilecha,https://www.wikidata.org/entity/Q524941,3079
28167,Velilla de San Antonio,https://www.wikidata.org/entity/Q1999742,12543
28168_AM,El Vellón,https://www.wikidata.org/entity/Q1647849,2695
28169_AM,Venturada,https://www.wikidata.org/entity/Q1647121,3224
28170_AM,Villaconejos,https://www.wikidata.org/entity/Q966101,4824
28171,Villa del Prado,https://www.wikidata.org/entity/Q320398,6837
28172,Villalbilla,https://www.wikidata.org/entity/Q1646224,15049
28174,Villamanta,https://www.wikidata.org/entity/Q1915133,2643
28176,Villanueva de la Cañada,https://www.wikidata.org/entity/Q973325,22580
28177,Villanueva del Pardillo,https://www.wikidata.org/entity/Q1751916,17310
28178_AM,Villanueva de Perales,https://www.wikidata.org/entity/Q1999682,3113
28179_AM,Villar del Olmo,https://www.wikidata.org/entity/Q113080,5543
28180,Villarejo de Salvanés,https://www.wikidata.org/entity/Q1641598,7552
28181,Villaviciosa de Odón,https://www.wikidata.org/entity/Q1631897,28030
28183_AM,Zarzalejo,https://www.wikidata.org/entity/Q132247,4011
28901_AM,Lozoyuela-Navas-Sieteiglesias,https://www.wikidata.org/entity/Q1772221,6257
28903,Tres Cantos,https://www.wikidata.org/entity/Q910410,48751
29001,Alameda,https://www.wikidata.org/entity/Q1611830,5453
29002_AM,Alcaucín,https://www.wikidata.org/entity/Q13155,6115
29005,Algarrobo,https://www.wikidata.org/entity/Q926410,6551
29007,Alhaurín de la Torre,https://www.wikidata.org/entity/Q976528,41868
29008,Alhaurín el Grande,https://www.wikidata.org/entity/Q846149,26095
29009_AM,Almáchar,https://www.wikidata.org/entity/Q1647730,6235
29011,Almogía,https://www.wikidata.org/entity/Q1754150,3859
29012,Álora,https://www.wikidata.org/entity/Q250746,13336
29015_AM,Antequera,https://www.wikidata.org/entity/Q572041,43831
29017,Archidona,https://www.wikidata.org/entity/Q920126,8114
29018_AM,Ardales,https://www.wikidata.org/entity/Q1623994,3237
29020_AM,Arriate,https://www.wikidata.org/entity/Q1624154,4684
29023,Benahavís,https://www.wikidata.org/entity/Q816672,7829
29025,Benalmádena,https://www.wikidata.org/entity/Q488869,70204
29027_AM,Benamocarra,https://www.wikidata.org/entity/Q1624129,4466
29028_AM,Benaoján,https://www.wikidata.org/entity/Q816694,5505
29031_AM,"Burgo, El",https://www.wikidata.org/entity/Q1382246,5512
29032,Campillos,https://www.wikidata.org/entity/Q944101,8301
29038,Cártama,https://www.wikidata.org/entity/Q935266,27436
29039,Casabermeja,https://www.wikidata.org/entity/Q1630405,3712
29040,Casarabonela,https://www.wikidata.org/entity/Q1630355,2532
29041,Casares,https://www.wikidata.org/entity/Q913483,7342
29042,Coín,https://www.wikidata.org/entity/Q1110418,23375
29043,Colmenar,https://www.wikidata.org/entity/Q55480,3450
29045,Cómpeta,https://www.wikidata.org/entity/Q1623982,3866
29046,Cortes de la Frontera,https://www.wikidata.org/entity/Q1453000,3034
29049_AM,Cuevas de San Marcos,https://www.wikidata.org/entity/Q1647751,4969
29051,Estepona,https://www.wikidata.org/entity/Q492748,71925
29053,Frigiliana,https://www.wikidata.org/entity/Q944137,3198
29054,Fuengirola,https://www.wikidata.org/entity/Q492735,82585
29055,Fuente de Piedra,https://www.wikidata.org/entity/Q922378,2770
29056_AM,Gaucín,https://www.wikidata.org/entity/Q944119,4238
29059,Humilladero,https://www.wikidata.org/entity/Q1630322,3293
29067,Málaga,https://www.wikidata.org/entity/Q8851,577405
29068,Manilva,https://www.wikidata.org/entity/Q913492,16849
29069,Marbella,https://www.wikidata.org/entity/Q484799,147958
29070,Mijas,https://www.wikidata.org/entity/Q492744,86744
29072,Mollina,https://www.wikidata.org/entity/Q1630374,5341
29073_AM,Monda,https://www.wikidata.org/entity/Q1624023,5088
29075,Nerja,https://www.wikidata.org/entity/Q13149,21018
29076_AM,Ojén,https://www.wikidata.org/entity/Q944160,5543
29079,Periana,https://www.wikidata.org/entity/Q732206,3159
29080,Pizarra,https://www.wikidata.org/entity/Q1657599,9572
29082_AM,Rincón de la Victoria,https://www.wikidata.org/entity/Q1248474,51759
29083_AM,Riogordo,https://www.wikidata.org/entity/Q1630306,4149
29084,Ronda,https://www.wikidata.org/entity/Q13153,33624
29086_AM,Sayalonga,https://www.wikidata.org/entity/Q1630141,4769
29088,Sierra de Yeguas,https://www.wikidata.org/entity/Q1647758,3386
29089_AM,Teba,https://www.wikidata.org/entity/Q1630260,5671
29090_AM,Tolox,https://www.wikidata.org/entity/Q743326,4293
29091,Torrox,https://www.wikidata.org/entity/Q13150,18937
29094,Vélez-Málaga,https://www.wikidata.org/entity/Q492741,82967
29095_AM,Villanueva de Algaidas,https://www.wikidata.org/entity/Q1647726,5566
29096,Villanueva del Rosario,https://www.wikidata.org/entity/Q643724,3374
29097,Villanueva del Trabuco,https://www.wikidata.org/entity/Q1624040,5360
29100,Yunquera,https://www.wikidata.org/entity/Q1647764,2866
29901,Torremolinos,https://www.wikidata.org/entity/Q492737,68056
29902,Villanueva de la Concepción,https://www.wikidata.org/entity/Q130655,3277
30001,Abanilla,https://www.wikidata.org/entity/Q1635711,6116
30002,Abarán,https://www.wikidata.org/entity/Q305593,13066
30003,Águilas,https://www.wikidata.org/entity/Q249941,35956
30005,Alcantarilla,https://www.wikidata.org/entity/Q954542,42559
30007,Alguazas,https://www.wikidata.org/entity/Q1770951,9842
30008,Alhama de Murcia,https://www.wikidata.org/entity/Q954556,22240
30009,Archena,https://www.wikidata.org/entity/Q632621,19500
30010,Beniel,https://www.wikidata.org/entity/Q1989408,11508
30011,Blanca,https://www.wikidata.org/entity/Q1998560,6608
30012,Bullas,https://www.wikidata.org/entity/Q986086,11619
30013,Calasparra,https://www.wikidata.org/entity/Q1313139,10133
30014_AM,Campos del Río,https://www.wikidata.org/entity/Q1989395,4714
30015,Caravaca de la Cruz,https://www.wikidata.org/entity/Q230368,25611
30016,Cartagena,https://www.wikidata.org/entity/Q162615,216365
30017,Cehegín,https://www.wikidata.org/entity/Q1757489,14798
30018,Ceutí,https://www.wikidata.org/entity/Q599932,12199
30019,Cieza,https://www.wikidata.org/entity/Q1014709,35301
30020,Fortuna,https://www.wikidata.org/entity/Q1020559,10512
30021,Fuente Álamo de Murcia,https://www.wikidata.org/entity/Q1904376,17225
30022,Jumilla,https://www.wikidata.org/entity/Q917173,26234
30023,Librilla,https://www.wikidata.org/entity/Q1010250,5351
30024,Lorca,https://www.wikidata.org/entity/Q47571,96238
30025,Lorquí,https://www.wikidata.org/entity/Q1982966,7320
30026,Mazarrón,https://www.wikidata.org/entity/Q913277,32988
30027,Molina de Segura,https://www.wikidata.org/entity/Q917883,73498
30028,Moratalla,https://www.wikidata.org/entity/Q987450,7797
30029,Mula,https://www.wikidata.org/entity/Q1983986,17074
30030,Murcia,https://www.wikidata.org/entity/Q12225,460349
30032,Pliego,https://www.wikidata.org/entity/Q2000462,3868
30033,Puerto Lumbreras,https://www.wikidata.org/entity/Q613784,16060
30035,San Javier,https://www.wikidata.org/entity/Q987453,33645
30036,San Pedro del Pinatar,https://www.wikidata.org/entity/Q743996,26320
30037,Torre-Pacheco,https://www.wikidata.org/entity/Q949880,37299
30038,Las Torres de Cotillas,https://www.wikidata.org/entity/Q762427,21837
30039_AM,Totana,https://www.wikidata.org/entity/Q338174,33399
30041,La Unión,https://www.wikidata.org/entity/Q1228759,20536
30042_AM,Villanueva del Río Segura,https://www.wikidata.org/entity/Q1972508,4629
30043,Yecla,https://www.wikidata.org/entity/Q931116,35083
30901,Santomera,https://www.wikidata.org/entity/Q1765918,16154
30902,Los Alcázares,https://www.wikidata.org/entity/Q1982975,16935
31010_AM,Altsasu – Alsasua,https://www.wikidata.org/entity/Q1635681,9278
31015,Andosilla,https://www.wikidata.org/entity/Q425775,2752
31016,Ansoáin-Antsoain,https://www.wikidata.org/entity/Q656781,10732
31019_AM,Aoiz-Agoitz,https://www.wikidata.org/entity/Q2142215,4937
31023,Aranguren,https://www.wikidata.org/entity/Q1636195,11726
31029_AM,Los Arcos,https://www.wikidata.org/entity/Q742713,4005
31036_AM,Arróniz,https://www.wikidata.org/entity/Q1645816,4310
31038_AM,Artajona,https://www.wikidata.org/entity/Q1645743,4793
31041_AM,Ayegui/Aiegi,https://www.wikidata.org/entity/Q792921,5648
31042_AM,Azagra,https://www.wikidata.org/entity/Q1757486,6236
31050_AM,Baztan,https://www.wikidata.org/entity/Q641755,8422
31060,Burlada/Burlata,https://www.wikidata.org/entity/Q732730,19723
31065,Caparroso,https://www.wikidata.org/entity/Q1641846,2784
31067_AM,Carcastillo,https://www.wikidata.org/entity/Q1648542,5423
31068_AM,Cascante,https://www.wikidata.org/entity/Q986089,5439
31070,Castejón,https://www.wikidata.org/entity/Q1648779,4306
31072_AM,Cintruénigo,https://www.wikidata.org/entity/Q1637322,10132
31076_AM,Cendea de Cizur,https://www.wikidata.org/entity/Q978259,6164
31077,Corella,https://www.wikidata.org/entity/Q550407,8220
31078_AM,Cortes,https://www.wikidata.org/entity/Q1637031,5402
31084_AM,Etxarri Aranatz,https://www.wikidata.org/entity/Q1648046,5416
31086,Valley of Egüés,https://www.wikidata.org/entity/Q1627534,21556
31088,Noáin (Valle de Elorz)/Noain (Elortzibar),https://www.wikidata.org/entity/Q1648807,8354
31092_AM,Erroibar,https://www.wikidata.org/entity/Q674983,4911
31097,Estella-Lizarra,https://www.wikidata.org/entity/Q646620,13911
31098,Esteribar,https://www.wikidata.org/entity/Q617571,2790
31101_AM,Ezcabarte,https://www.wikidata.org/entity/Q1641808,3005
31104_AM,Falces,https://www.wikidata.org/entity/Q1641884,3845
31108_AM,Fustiñana,https://www.wikidata.org/entity/Q1773016,4824
31122,Huarte,https://www.wikidata.org/entity/Q1641785,7286
31138_AM,Lakuntza,https://www.wikidata.org/entity/Q779180,3861
31142_AM,Larraga,https://www.wikidata.org/entity/Q1647936,5958
31149_AM,Leitza,https://www.wikidata.org/entity/Q1648056,4418
31152_AM,Lerín,https://www.wikidata.org/entity/Q984875,2895
31153_AM,Lesaka,https://www.wikidata.org/entity/Q1647457,4159
31157_AM,Lodosa,https://www.wikidata.org/entity/Q984882,6131
31159_AM,Lumbier,https://www.wikidata.org/entity/Q584132,2834
31163,Marcilla,https://www.wikidata.org/entity/Q1636217,2866
31165_AM,Mendavia,https://www.wikidata.org/entity/Q1648554,4654
31169,Milagro,https://www.wikidata.org/entity/Q644537,3470
31176,Murchante,https://www.wikidata.org/entity/Q1772996,4135
31191_AM,Olite/Erriberri,https://www.wikidata.org/entity/Q837062,6060
31201,Pamplona,https://www.wikidata.org/entity/Q10282,203081
31202,Peralta – Azkoien,https://www.wikidata.org/entity/Q984865,5965
31206_AM,Puente La Reina – Gares,https://www.wikidata.org/entity/Q372556,4180
31208_AM,Ribaforada,https://www.wikidata.org/entity/Q1647994,6198
31215,San Adrián,https://www.wikidata.org/entity/Q668324,6369
31216,Sangüesa/Zangoza,https://www.wikidata.org/entity/Q842228,4872
31221_AM,Doneztebe/Santesteban,https://www.wikidata.org/entity/Q1647359,5494
31227,Tafalla,https://www.wikidata.org/entity/Q820224,10582
31232,Tudela,https://www.wikidata.org/entity/Q244747,37008
31249_AM,Valtierra,https://www.wikidata.org/entity/Q1751469,6794
31250,Bera,https://www.wikidata.org/entity/Q818675,3759
31251_AM,Viana,https://www.wikidata.org/entity/Q907241,4494
31254,Villafranca,https://www.wikidata.org/entity/Q537017,2907
31258,Villava/Atarrabia,https://www.wikidata.org/entity/Q600671,10131
31260_AM,Valle de Yerri / Deierri,https://www.wikidata.org/entity/Q1133148,5463
31901,Barañáin/Barañain,https://www.wikidata.org/entity/Q768691,19853
31902,Berrioplano/Berriobeiti,https://www.wikidata.org/entity/Q1763760,7468
31903,Berriozar,https://www.wikidata.org/entity/Q1645776,10723
31904_AM,Irurtzun,https://www.wikidata.org/entity/Q674117,6577
31905_AM,Beriáin,https://www.wikidata.org/entity/Q820748,5645
31906_AM,Orkoien,https://www.wikidata.org/entity/Q1767914,6028
31907,Zizur Mayor/Zizur Nagusia,https://www.wikidata.org/entity/Q1228466,15198
31908_AM,Lekunberri,https://www.wikidata.org/entity/Q1773037,4977
32001_AM,Allariz,https://www.wikidata.org/entity/Q1438879,7766
32004_AM,Avión,https://www.wikidata.org/entity/Q791209,6011
